node_id	x1	x2	x3
u_3202	0	0	1
u_3203	0	0	1
u_3204	0	1	0
e_1021	0	1	0
u_3205	0	0	1
e_1022	0	1	0
u_3206	1	0	0
u_3207	0	0	1
e_1023	0	0	1
u_3208	0	0	1
u_3209	0	0	1
u_3212	1	0	0
u_3213	0	1	0
u_3215	1	0	0
u_3214	0	1	0
u_3216	1	0	0
u_3210	0	0	1
u_3217	1	0	0
u_3219	1	0	0
u_3220	0	0	1
u_3221	0	1	0
u_1509	0	1	0
u_3211	0	0	1
u_3218	0	0	1
u_3222	0	0	1
u_3223	0	0	1
u_3224	0	0	1
e_1024	1	0	0
u_3225	0	1	0
u_3226	0	0	1
u_3227	0	1	0
u_3228	0	0	1
e_1025	1	0	0
u_3235	1	0	0
u_3229	1	0	0
u_3230	1	0	0
u_3231	0	1	0
u_3232	1	0	0
u_3234	0	1	0
u_3233	0	0	1
e_1026	0	0	1
u_3237	1	0	0
e_1027	0	1	0
u_3238	0	0	1
e_1028	0	0	1
e_1029	0	0	1
u_3239	0	0	1
e_1030	1	0	0
u_3243	1	0	0
u_3240	1	0	0
u_3241	0	0	1
u_3242	1	0	0
e_1031	0	0	1
u_3245	1	0	0
u_3244	1	0	0
e_1032	0	1	0
u_3246	0	1	0
u_3247	0	0	1
u_3248	0	0	1
u_3249	0	0	1
e_1033	0	1	0
u_3251	1	0	0
u_3250	0	1	0
e_1034	1	0	0
u_3253	0	0	1
u_3252	0	1	0
e_1035	0	0	1
e_1036	1	0	0
u_3255	1	0	0
e_1037	0	1	0
u_3256	0	1	0
e_1038	0	1	0
e_1039	0	0	1
u_3257	1	0	0
e_1040	0	1	0
u_3258	0	0	1
e_1041	0	0	1
e_1042	0	0	1
u_3265	1	0	0
u_3263	0	1	0
u_3264	0	1	0
u_3259	0	0	1
u_3260	0	1	0
u_3261	1	0	0
u_3262	0	1	0
e_1043	0	0	1
u_3266	1	0	0
e_1044	0	1	0
u_3267	1	0	0
e_1045	0	1	0
u_3268	1	0	0
u_3269	0	0	1
u_3270	0	0	1
u_3271	0	0	1
u_3272	1	0	0
u_3280	1	0	0
u_3281	0	0	1
u_3273	0	0	1
u_3274	1	0	0
u_3275	1	0	0
u_3276	1	0	0
u_3277	1	0	0
u_3282	1	0	0
u_3278	0	1	0
u_3279	0	1	0
e_1046	0	1	0
e_1047	1	0	0
u_3285	1	0	0
u_3284	1	0	0
e_1048	0	0	1
u_3288	0	0	1
u_3290	0	0	1
e_1049	0	0	1
u_3291	0	1	0
u_3292	1	0	0
u_3294	0	1	0
e_1050	1	0	0
u_3307	0	1	0
u_3308	0	0	1
u_3296	0	1	0
u_3297	0	1	0
u_3298	1	0	0
u_3306	0	0	1
u_3299	0	1	0
u_3300	1	0	0
u_3301	0	0	1
u_3302	0	0	1
u_3303	1	0	0
u_1529	1	0	0
u_3304	1	0	0
u_3305	0	0	1
e_1051	1	0	0
u_3309	0	1	0
u_3310	1	0	0
u_3311	0	1	0
e_1052	0	1	0
u_3312	0	1	0
u_3313	0	1	0
u_3314	1	0	0
u_3315	0	0	1
u_3318	0	1	0
u_3316	1	0	0
u_3317	0	1	0
e_1053	1	0	0
e_1054	0	1	0
u_3319	0	0	1
e_1055	0	1	0
u_3320	0	0	1
e_1056	0	0	1
u_2325	1	0	0
u_3321	0	1	0
u_3322	0	1	0
u_3323	0	0	1
e_1057	0	1	0
u_3324	1	0	0
e_1058	0	0	1
u_3325	0	0	1
u_3326	1	0	0
e_1059	1	0	0
e_1060	1	0	0
e_1061	0	1	0
u_3335	1	0	0
u_3331	1	0	0
u_3332	0	0	1
u_3333	0	1	0
u_3334	0	0	1
e_1062	0	0	1
e_1063	1	0	0
u_3338	0	1	0
e_1064	1	0	0
u_3339	0	0	1
u_3340	0	1	0
u_3341	0	0	1
u_3342	0	0	1
u_3343	0	1	0
u_3344	1	0	0
e_1065	1	0	0
u_3345	0	0	1
u_3346	1	0	0
e_1066	0	1	0
u_3351	0	1	0
u_3348	1	0	0
u_3349	1	0	0
u_3350	0	0	1
e_1067	0	1	0
u_3352	1	0	0
u_3353	1	0	0
u_3354	1	0	0
e_1068	0	0	1
u_3355	0	1	0
u_3360	0	0	1
u_3356	0	1	0
u_3357	0	1	0
u_3358	0	0	1
u_3359	1	0	0
u_3361	0	0	1
u_3362	1	0	0
e_1069	0	0	1
u_3363	1	0	0
e_1070	0	0	1
u_4014	0	1	0
e_1071	1	0	0
u_3371	0	0	1
u_3372	0	0	1
u_3368	1	0	0
u_3369	0	1	0
u_3370	0	0	1
u_3366	1	0	0
u_3367	1	0	0
e_1072	0	1	0
u_3373	0	1	0
e_1073	0	1	0
u_3376	0	1	0
u_3374	0	0	1
u_3375	0	0	1
e_1074	0	1	0
u_3377	0	1	0
u_3378	0	1	0
u_3379	0	1	0
u_3380	1	0	0
u_3381	1	0	0
u_3382	1	0	0
u_3383	1	0	0
u_3384	0	0	1
u_3385	1	0	0
e_1075	1	0	0
u_3388	1	0	0
u_3389	1	0	0
u_3391	0	1	0
u_3392	0	1	0
u_3393	0	1	0
u_3394	0	1	0
e_1076	1	0	0
u_3395	0	0	1
u_3396	0	1	0
u_3397	1	0	0
u_3398	0	1	0
u_3399	0	1	0
u_3400	0	1	0
u_3401	0	1	0
u_3403	1	0	0
u_3402	1	0	0
e_1077	1	0	0
e_1078	0	0	1
u_3408	0	1	0
u_3404	0	0	1
u_3405	0	0	1
u_3390	0	0	1
u_3407	1	0	0
u_3406	1	0	0
e_1079	0	1	0
u_3409	1	0	0
e_1080	1	0	0
u_3410	0	0	1
e_1081	1	0	0
u_3411	0	1	0
u_3412	0	1	0
e_1082	0	0	1
u_3427	1	0	0
u_3422	0	0	1
u_3423	0	1	0
u_3416	0	1	0
u_3424	1	0	0
u_3425	1	0	0
u_3418	0	1	0
u_3417	0	1	0
u_3426	0	0	1
e_1083	0	0	1
u_3429	0	0	1
e_1084	1	0	0
u_3434	1	0	0
u_3433	0	1	0
e_1085	1	0	0
u_3435	1	0	0
e_1086	1	0	0
u_3436	1	0	0
u_3437	1	0	0
u_3440	1	0	0
u_3441	1	0	0
u_3443	1	0	0
u_3438	0	1	0
u_3444	0	1	0
u_3445	0	0	1
u_3439	0	0	1
e_1087	0	0	1
u_3446	1	0	0
e_1088	0	0	1
u_3464	0	0	1
u_3447	0	1	0
u_3448	1	0	0
u_3449	1	0	0
u_3450	1	0	0
u_3451	1	0	0
u_3452	0	0	1
u_3453	0	1	0
u_3454	1	0	0
u_3455	1	0	0
u_3456	0	1	0
u_3457	1	0	0
u_3458	1	0	0
u_3459	0	1	0
u_3460	1	0	0
u_3461	1	0	0
u_3462	0	0	1
u_3463	0	1	0
e_1089	0	0	1
u_3465	0	1	0
e_1090	0	1	0
u_3473	1	0	0
u_3466	0	1	0
u_3467	0	0	1
u_3468	0	1	0
u_3469	1	0	0
u_3470	0	1	0
u_3472	1	0	0
u_3471	1	0	0
e_1091	0	1	0
e_1092	0	1	0
u_3475	0	1	0
e_1093	1	0	0
u_3479	1	0	0
u_3480	0	0	1
u_3481	0	0	1
u_3482	0	0	1
u_3483	1	0	0
u_3477	0	0	1
u_3478	0	1	0
e_1094	0	1	0
e_1095	0	1	0
u_3486	0	0	1
e_1096	0	1	0
u_3489	1	0	0
u_3487	1	0	0
u_3488	0	1	0
e_1097	0	1	0
u_3492	1	0	0
u_3493	0	1	0
u_3490	1	0	0
u_3494	0	0	1
u_3495	0	0	1
u_3496	1	0	0
u_3491	0	0	1
u_2524	0	0	1
u_3497	1	0	0
u_3498	0	1	0
u_3499	0	0	1
u_3500	0	1	0
e_1098	0	1	0
u_3504	0	0	1
e_1099	0	1	0
u_3506	0	1	0
e_1100	0	0	1
u_3509	0	0	1
e_1101	0	1	0
e_1102	0	1	0
u_3516	0	1	0
u_3510	1	0	0
u_3515	1	0	0
u_3511	0	1	0
u_3512	0	0	1
u_3513	1	0	0
u_3514	1	0	0
e_1103	0	1	0
e_1104	1	0	0
u_3518	0	1	0
e_1105	0	0	1
u_3529	0	1	0
u_3519	0	0	1
u_3520	1	0	0
u_3521	1	0	0
u_3528	1	0	0
u_3522	1	0	0
u_3523	0	0	1
u_3524	1	0	0
u_3525	0	1	0
u_3526	0	0	1
u_3527	0	0	1
e_1106	1	0	0
u_3386	1	0	0
u_3530	0	0	1
e_1107	0	1	0
e_1108	0	1	0
u_3531	1	0	0
u_3532	1	0	0
e_1109	1	0	0
e_1110	0	0	1
e_1111	0	1	0
u_3537	0	0	1
u_3535	0	0	1
u_3536	0	1	0
e_1112	0	0	1
u_3538	1	0	0
e_1113	0	0	1
u_3539	0	0	1
u_3540	0	1	0
u_3541	0	0	1
u_3542	0	0	1
u_3543	1	0	0
u_3546	0	0	1
u_3508	1	0	0
u_3544	0	1	0
u_3545	0	0	1
e_1114	0	1	0
u_3547	1	0	0
e_1115	0	1	0
u_3548	1	0	0
e_1116	1	0	0
u_3549	1	0	0
e_1117	1	0	0
u_3550	0	0	1
u_3551	1	0	0
u_3552	1	0	0
u_3553	0	0	1
e_1118	0	1	0
u_3554	1	0	0
u_3555	0	1	0
e_1119	0	0	1
u_3556	1	0	0
e_1120	1	0	0
u_3557	0	1	0
u_3558	0	0	1
e_1121	1	0	0
u_3560	0	1	0
u_3561	1	0	0
u_3562	1	0	0
u_3563	1	0	0
u_3564	0	0	1
u_3565	0	0	1
u_3566	1	0	0
u_3567	1	0	0
e_1122	0	0	1
u_3568	0	1	0
u_3569	1	0	0
u_3571	0	1	0
e_1123	0	0	1
u_3576	0	0	1
u_3577	0	1	0
e_1124	0	0	1
u_3580	1	0	0
u_3579	0	1	0
u_3578	0	1	0
e_1125	0	1	0
e_1126	1	0	0
u_3587	1	0	0
u_3588	0	0	1
u_3581	0	1	0
u_3582	0	0	1
u_3583	0	1	0
u_3584	0	0	1
u_3585	0	1	0
u_3586	1	0	0
e_1127	0	0	1
u_3589	0	0	1
e_1128	0	0	1
u_3591	0	0	1
u_3590	0	1	0
e_1129	1	0	0
e_1130	0	0	1
u_3592	0	0	1
e_1131	1	0	0
u_3593	0	1	0
u_3594	0	1	0
e_1132	0	0	1
u_3598	0	0	1
u_3595	0	1	0
u_3599	1	0	0
u_3600	1	0	0
u_3601	0	0	1
u_3596	1	0	0
u_3597	0	0	1
e_1133	0	0	1
u_3604	0	1	0
u_3602	0	0	1
u_3603	1	0	0
e_1134	1	0	0
u_3605	0	0	1
u_3606	0	1	0
u_3607	0	0	1
e_1135	1	0	0
e_1136	0	0	1
u_3609	0	0	1
e_1137	1	0	0
u_3610	0	1	0
u_3611	1	0	0
e_1138	0	1	0
u_3616	0	0	1
u_3613	1	0	0
u_3614	1	0	0
u_3615	0	1	0
e_1139	0	1	0
e_1140	1	0	0
u_3617	0	0	1
e_1141	1	0	0
u_3618	0	0	1
u_3619	0	0	1
e_1142	0	0	1
u_3620	0	0	1
u_3621	0	1	0
u_3622	0	1	0
e_1143	1	0	0
u_3623	0	1	0
e_1144	1	0	0
u_3624	1	0	0
e_1145	0	0	1
u_3625	1	0	0
e_1146	0	1	0
u_3629	0	1	0
u_3628	1	0	0
e_1147	0	0	1
u_3650	1	0	0
u_3630	1	0	0
u_3631	0	1	0
u_3632	0	1	0
u_3633	0	0	1
u_3634	0	1	0
u_3635	1	0	0
u_3636	0	1	0
u_3637	0	1	0
u_3638	0	1	0
u_3639	0	1	0
u_3640	0	0	1
u_3641	0	1	0
u_3642	1	0	0
u_3643	0	1	0
u_3645	0	0	1
u_3649	0	0	1
u_3646	0	0	1
u_3647	1	0	0
e_1148	1	0	0
u_3651	0	1	0
u_3652	1	0	0
u_3653	1	0	0
e_1149	0	1	0
u_3654	1	0	0
u_3655	0	1	0
e_1150	0	1	0
u_3656	1	0	0
u_3657	1	0	0
u_3658	0	1	0
e_1151	1	0	0
u_3659	0	1	0
u_3660	1	0	0
u_3661	0	0	1
u_3662	1	0	0
u_3663	0	0	1
u_3664	1	0	0
u_3665	0	1	0
u_3666	0	0	1
u_3667	0	0	1
e_1152	0	1	0
u_3669	0	0	1
u_3668	1	0	0
e_1153	0	1	0
u_3670	0	0	1
e_1154	1	0	0
u_3671	0	0	1
e_1155	0	1	0
e_1156	1	0	0
u_3673	1	0	0
e_1157	1	0	0
u_3674	0	1	0
u_3675	1	0	0
u_3676	1	0	0
u_3677	0	1	0
e_1158	0	0	1
u_3680	0	0	1
u_3678	0	0	1
e_1159	0	0	1
u_3681	0	0	1
u_3682	0	1	0
e_1160	0	0	1
u_3683	0	1	0
u_3684	0	1	0
u_3685	1	0	0
u_3686	1	0	0
u_3692	1	0	0
u_3687	0	1	0
u_3688	0	0	1
u_3689	0	0	1
u_3690	0	1	0
u_3691	1	0	0
u_3693	1	0	0
u_3694	0	1	0
u_3695	1	0	0
u_3696	0	1	0
u_3697	1	0	0
u_3698	0	1	0
e_1161	0	0	1
u_3701	0	0	1
u_3700	0	0	1
e_1162	0	1	0
u_3702	1	0	0
u_3703	1	0	0
u_3704	1	0	0
u_3705	1	0	0
u_3706	1	0	0
u_3707	0	0	1
e_1163	0	1	0
u_3708	1	0	0
e_1164	0	1	0
u_3709	1	0	0
e_1165	0	1	0
e_1166	0	1	0
u_2067	0	1	0
e_1167	0	1	0
u_3713	0	0	1
u_3711	0	1	0
u_3712	1	0	0
e_1168	0	0	1
u_3714	0	0	1
u_3715	0	1	0
u_3717	1	0	0
e_1169	0	1	0
u_3718	0	1	0
u_3719	0	1	0
e_1170	1	0	0
u_3723	0	1	0
u_3724	1	0	0
u_3722	0	1	0
u_3733	0	1	0
u_3725	0	1	0
u_3726	0	1	0
u_3727	1	0	0
u_3728	0	1	0
u_3729	0	0	1
u_3735	1	0	0
u_3730	1	0	0
u_3731	0	0	1
e_1171	0	0	1
u_3737	1	0	0
e_1172	1	0	0
u_3742	0	0	1
u_3743	0	1	0
e_1173	0	0	1
e_1174	0	1	0
u_3745	0	0	1
u_3744	1	0	0
e_1175	0	0	1
u_3746	1	0	0
u_3747	0	1	0
u_3748	0	0	1
u_3749	0	1	0
u_3750	0	0	1
u_3751	0	0	1
u_3752	0	1	0
u_3753	0	0	1
u_3754	1	0	0
e_1176	0	1	0
u_3679	0	1	0
u_3757	1	0	0
u_3720	0	1	0
u_3758	0	0	1
u_3759	1	0	0
u_3760	0	0	1
u_3761	0	0	1
u_3762	0	0	1
u_3763	0	0	1
u_3764	0	0	1
e_1177	0	0	1
u_3765	1	0	0
u_3766	1	0	0
u_3767	0	1	0
e_1178	1	0	0
u_3769	1	0	0
u_3770	1	0	0
e_1179	1	0	0
u_3772	1	0	0
u_3771	1	0	0
e_1180	0	1	0
u_3776	1	0	0
u_3774	0	0	1
u_3775	0	1	0
e_1181	1	0	0
u_3777	0	0	1
e_1182	1	0	0
u_3779	0	0	1
u_3780	0	1	0
u_3781	0	1	0
u_3782	0	0	1
u_3784	1	0	0
u_3783	1	0	0
e_1183	0	1	0
u_3785	0	0	1
e_1184	0	1	0
u_3787	0	0	1
u_3788	0	1	0
u_3786	0	1	0
e_1185	0	0	1
u_2975	0	1	0
u_3791	1	0	0
e_1186	0	0	1
u_3792	0	0	1
e_1187	0	0	1
e_1188	0	0	1
u_3797	0	1	0
u_3796	1	0	0
u_3795	0	1	0
u_3794	1	0	0
e_1189	1	0	0
u_3798	0	0	1
u_3799	0	0	1
u_3800	0	0	1
e_1190	1	0	0
e_1191	1	0	0
u_3803	0	0	1
u_3801	1	0	0
u_3802	0	1	0
e_1192	0	0	1
u_3804	0	1	0
e_1193	0	1	0
u_3807	0	1	0
u_3805	0	1	0
u_3806	0	0	1
e_1194	0	1	0
u_3809	0	0	1
e_1195	0	0	1
u_3811	0	1	0
u_3810	1	0	0
e_1196	1	0	0
u_3816	0	1	0
u_3812	0	1	0
u_3813	1	0	0
u_3814	0	0	1
u_3815	0	0	1
e_1197	0	0	1
e_1198	0	0	1
u_3817	0	1	0
e_1199	1	0	0
u_3822	0	1	0
e_1200	0	1	0
u_3823	0	0	1
u_3824	1	0	0
e_1201	1	0	0
u_3825	0	0	1
e_1202	0	1	0
u_3827	0	1	0
e_1203	0	1	0
u_3829	1	0	0
u_3830	0	1	0
u_3821	0	1	0
u_3832	0	1	0
u_3833	0	1	0
e_1204	0	1	0
u_3834	0	0	1
u_3835	0	0	1
u_3836	1	0	0
u_3838	1	0	0
u_3837	1	0	0
e_1205	0	1	0
u_3841	0	0	1
u_3839	0	1	0
u_3840	0	1	0
u_3842	0	1	0
e_1206	0	0	1
u_3847	0	1	0
u_3843	0	0	1
u_3844	0	0	1
u_3845	1	0	0
e_1207	1	0	0
u_3849	0	1	0
u_3848	1	0	0
e_1208	0	1	0
u_3850	0	0	1
u_3851	0	1	0
e_1209	0	0	1
u_3854	0	1	0
u_3855	1	0	0
e_1210	0	0	1
u_3856	1	0	0
e_1211	1	0	0
e_1212	0	1	0
u_3858	0	0	1
u_3862	0	0	1
u_3863	0	1	0
u_3864	1	0	0
u_3865	0	0	1
e_1213	0	0	1
u_3867	1	0	0
e_1214	1	0	0
u_3871	1	0	0
u_3869	1	0	0
u_3870	1	0	0
u_3648	1	0	0
u_3872	1	0	0
e_1215	0	1	0
u_3873	1	0	0
e_1216	0	1	0
u_3875	0	0	1
e_1217	1	0	0
u_3876	0	1	0
u_3878	0	1	0
u_3877	0	1	0
e_1218	0	0	1
u_3880	0	1	0
e_1219	0	0	1
u_3881	1	0	0
e_1220	0	0	1
u_3882	1	0	0
e_1221	1	0	0
e_1222	0	1	0
u_3883	0	1	0
u_3884	0	0	1
e_1223	0	1	0
u_3887	1	0	0
u_3885	0	1	0
u_3886	0	0	1
e_1224	0	0	1
u_3892	0	1	0
u_3888	0	1	0
u_3889	1	0	0
u_3890	0	1	0
u_3891	0	0	1
e_1225	0	0	1
e_1226	1	0	0
u_3893	0	1	0
e_1227	1	0	0
u_3894	0	1	0
e_1228	1	0	0
u_3895	1	0	0
u_3898	0	0	1
u_3897	1	0	0
u_3896	1	0	0
e_1229	0	0	1
e_1230	1	0	0
u_3903	0	0	1
u_3900	1	0	0
u_3901	0	1	0
u_3902	0	0	1
e_1231	0	1	0
u_3904	0	0	1
u_3905	1	0	0
u_3906	0	0	1
u_3907	1	0	0
e_1232	0	1	0
e_1233	1	0	0
u_3908	0	0	1
e_1234	1	0	0
u_3909	0	0	1
u_3910	1	0	0
u_3911	1	0	0
u_3912	0	1	0
e_1235	0	0	1
u_3914	0	1	0
e_1236	0	0	1
u_3916	0	0	1
u_3917	0	0	1
u_3918	0	1	0
u_3919	0	1	0
u_3920	0	1	0
e_1237	0	1	0
u_3921	0	1	0
e_1238	0	1	0
u_3922	1	0	0
e_1239	0	1	0
u_3923	0	1	0
u_3924	0	0	1
u_3925	0	0	1
e_1240	0	0	1
u_3926	0	1	0
e_1241	0	0	1
u_3927	1	0	0
u_3928	1	0	0
u_3929	0	0	1
u_3930	0	0	1
u_3931	0	1	0
u_3932	0	0	1
e_1242	0	0	1
u_3933	0	0	1
e_1243	0	0	1
u_3937	0	1	0
u_3935	0	1	0
u_3936	0	0	1
e_1244	1	0	0
u_3939	0	1	0
e_1245	1	0	0
u_3942	0	1	0
u_3941	0	1	0
e_1246	0	0	1
u_3943	0	1	0
u_3944	0	1	0
e_1247	0	1	0
u_3946	0	0	1
u_3947	0	0	1
u_3945	0	0	1
u_3948	0	1	0
e_1248	1	0	0
e_1249	1	0	0
e_1250	0	0	1
u_3949	1	0	0
e_1251	1	0	0
u_3952	0	0	1
u_3953	0	1	0
u_3954	0	0	1
u_3955	0	1	0
u_3956	0	0	1
e_1252	1	0	0
u_3958	0	0	1
u_3959	1	0	0
u_3960	0	0	1
u_3961	0	1	0
e_1253	0	1	0
e_1254	0	1	0
u_3962	0	1	0
u_3964	0	1	0
u_3965	0	1	0
u_3963	0	0	1
e_1255	1	0	0
u_3967	0	0	1
u_3966	0	0	1
e_1256	0	0	1
u_3970	1	0	0
u_3957	0	1	0
u_3968	0	0	1
u_3969	0	0	1
e_1257	1	0	0
u_3971	0	0	1
e_1258	0	0	1
u_3973	0	0	1
e_1259	0	1	0
u_3974	0	0	1
e_1260	0	1	0
u_3976	0	0	1
e_1261	0	1	0
u_3977	1	0	0
u_3978	0	0	1
u_3979	0	0	1
e_1262	1	0	0
u_3980	0	1	0
e_1263	1	0	0
u_3981	0	1	0
u_3987	1	0	0
u_3982	0	0	1
u_3989	0	1	0
u_3983	0	0	1
u_3984	0	0	1
u_3990	1	0	0
u_3985	0	0	1
u_3986	0	1	0
e_1264	0	0	1
u_3991	1	0	0
u_3992	1	0	0
e_1265	0	1	0
u_3997	1	0	0
u_3998	0	0	1
u_3999	0	1	0
u_4000	0	1	0
u_4001	0	1	0
e_1266	0	1	0
e_1267	0	1	0
e_1268	0	0	1
u_4005	0	1	0
e_1269	0	1	0
e_1270	1	0	0
u_4006	0	1	0
u_4007	1	0	0
u_4008	0	0	1
u_4009	0	0	1
e_1271	0	0	1
u_4011	0	0	1
u_4010	1	0	0
e_1272	0	1	0
e_1273	1	0	0
u_4012	0	0	1
e_1274	1	0	0
u_4013	0	0	1
e_1275	0	1	0
u_4016	0	0	1
u_4015	0	1	0
e_1276	0	1	0
u_4021	1	0	0
u_4019	1	0	0
u_4020	1	0	0
e_1277	1	0	0
u_4024	0	1	0
u_4023	0	1	0
e_1278	0	0	1
u_4025	0	1	0
u_4026	1	0	0
u_4027	0	1	0
u_4028	0	0	1
e_1279	1	0	0
u_4030	1	0	0
e_1280	0	1	0
u_4031	0	1	0
e_1281	0	0	1
u_4032	1	0	0
e_1282	0	1	0
e_1283	0	0	1
u_4034	1	0	0
e_1284	1	0	0
u_4035	0	1	0
u_4036	0	1	0
u_4037	1	0	0
e_1285	1	0	0
e_1286	0	0	1
u_4043	1	0	0
u_4038	0	1	0
u_4040	1	0	0
u_4039	1	0	0
u_4041	0	0	1
u_4042	0	1	0
u_2981	0	0	1
e_1287	0	1	0
u_4047	0	1	0
u_4044	0	1	0
u_4045	0	1	0
u_4046	0	1	0
e_1288	1	0	0
u_4049	1	0	0
u_4048	0	0	1
e_1289	1	0	0
u_4051	0	0	1
u_4050	0	1	0
e_1290	1	0	0
u_4053	0	1	0
e_1291	0	0	1
u_4054	1	0	0
u_4055	1	0	0
u_4056	0	0	1
u_4057	1	0	0
e_1292	0	0	1
u_4058	0	0	1
e_1293	1	0	0
u_4059	1	0	0
u_4061	0	0	1
u_4062	0	1	0
u_4063	0	1	0
u_4077	1	0	0
u_4078	1	0	0
u_4064	0	1	0
u_4065	0	0	1
u_4066	0	0	1
u_4067	0	1	0
u_4068	1	0	0
u_4069	1	0	0
u_4079	1	0	0
u_4070	0	1	0
u_4071	0	1	0
u_4072	0	1	0
u_4073	0	0	1
u_4074	0	0	1
u_4075	0	0	1
e_1294	0	0	1
u_4080	0	1	0
e_1295	0	1	0
u_8294	0	0	1
u_4083	1	0	0
u_4082	0	1	0
e_1296	0	1	0
u_4086	0	1	0
u_4085	1	0	0
e_1297	1	0	0
u_4088	0	1	0
e_1298	1	0	0
u_4089	1	0	0
u_4090	1	0	0
u_4091	0	0	1
u_4092	1	0	0
e_1299	1	0	0
u_4095	0	0	1
u_4096	1	0	0
u_4097	0	0	1
u_4098	0	0	1
u_4100	1	0	0
u_4099	1	0	0
e_1300	0	1	0
u_4103	0	0	1
e_1301	0	0	1
u_4110	1	0	0
u_4108	0	1	0
u_4104	0	0	1
u_4105	0	1	0
u_4109	0	0	1
u_4106	0	0	1
u_4107	1	0	0
e_1302	0	0	1
u_4111	1	0	0
e_1303	0	0	1
e_1304	1	0	0
u_4117	0	0	1
u_4116	1	0	0
e_1305	1	0	0
u_4119	0	0	1
e_1306	1	0	0
u_4120	0	1	0
u_4121	0	1	0
u_4076	0	1	0
u_4122	1	0	0
u_4123	0	0	1
u_4124	0	1	0
u_4125	0	1	0
u_4126	0	0	1
u_4127	1	0	0
u_4128	1	0	0
u_4129	0	0	1
u_4130	0	0	1
u_4131	0	0	1
u_4132	1	0	0
u_4133	0	1	0
u_4134	0	1	0
u_4135	0	0	1
u_4136	1	0	0
u_4137	0	0	1
u_4138	0	0	1
u_4139	0	1	0
u_4140	0	0	1
u_4141	0	0	1
u_4142	0	0	1
u_4143	1	0	0
u_4144	0	1	0
u_4145	1	0	0
u_4146	0	0	1
u_4147	0	0	1
u_4148	0	0	1
u_4149	1	0	0
u_4150	0	1	0
u_4151	1	0	0
u_4152	1	0	0
u_4153	0	1	0
u_4154	1	0	0
e_1307	0	0	1
u_4159	1	0	0
e_1308	0	1	0
e_1309	0	0	1
u_4162	1	0	0
u_4163	0	1	0
u_4164	0	0	1
e_1310	0	1	0
u_4165	0	1	0
u_4166	1	0	0
u_4155	1	0	0
e_1311	0	0	1
u_4168	0	1	0
u_4167	1	0	0
e_1312	0	0	1
u_4169	0	1	0
e_1313	0	1	0
u_4171	1	0	0
u_4170	1	0	0
e_1314	1	0	0
u_4173	0	0	1
e_1315	1	0	0
u_4179	1	0	0
u_4174	0	0	1
u_4175	0	0	1
u_4176	0	1	0
u_4177	1	0	0
u_4178	1	0	0
e_1316	0	0	1
u_4181	1	0	0
u_4180	0	0	1
u_3819	0	0	1
e_1317	1	0	0
u_4183	0	1	0
e_1318	0	0	1
u_4184	1	0	0
u_4185	0	1	0
u_4186	0	1	0
u_4187	0	1	0
e_1319	0	1	0
e_1320	1	0	0
e_1321	1	0	0
u_4188	1	0	0
e_1322	1	0	0
u_4189	0	1	0
e_1323	0	1	0
e_1324	0	0	1
u_4190	0	1	0
u_4194	0	1	0
u_4191	0	0	1
u_4192	1	0	0
u_4195	1	0	0
e_1325	1	0	0
u_4197	1	0	0
e_1326	1	0	0
u_4198	0	0	1
u_4199	0	0	1
e_1327	1	0	0
u_4201	0	1	0
u_4200	0	1	0
u_4207	0	1	0
u_4208	0	0	1
u_4202	0	1	0
u_4203	0	0	1
u_4204	1	0	0
u_3995	0	1	0
u_4209	0	1	0
u_4205	1	0	0
u_4210	1	0	0
u_4206	0	1	0
e_1328	0	1	0
u_4211	0	1	0
u_4212	0	1	0
u_4215	0	1	0
u_4213	0	0	1
u_4214	0	1	0
e_1329	0	1	0
u_4216	0	0	1
e_1330	1	0	0
u_4218	1	0	0
u_4217	1	0	0
e_1331	0	0	1
u_4219	0	0	1
u_4220	1	0	0
u_4222	1	0	0
u_4226	1	0	0
u_4223	0	1	0
u_4224	0	0	1
u_4221	0	1	0
u_4225	0	0	1
e_1332	0	0	1
e_1333	0	1	0
u_4228	1	0	0
u_4231	0	0	1
e_1334	0	1	0
u_4233	0	1	0
u_4232	0	0	1
u_4234	1	0	0
e_1335	0	0	1
u_4235	0	0	1
u_4093	1	0	0
e_1336	0	1	0
u_4237	0	1	0
u_4236	1	0	0
e_1337	0	1	0
u_4238	0	1	0
e_1338	1	0	0
e_1339	1	0	0
u_4247	0	1	0
u_4240	0	0	1
u_4243	0	1	0
u_4244	1	0	0
u_4241	0	0	1
u_4242	0	0	1
u_4245	0	0	1
u_4246	0	0	1
e_1340	0	0	1
u_4248	0	0	1
e_1341	0	0	1
u_4249	1	0	0
u_4250	0	0	1
u_4251	0	1	0
u_4252	0	0	1
e_1342	0	0	1
u_4254	0	0	1
e_1343	0	0	1
u_4256	0	0	1
u_4229	1	0	0
u_4255	0	1	0
e_1344	0	0	1
u_4257	0	0	1
e_1345	1	0	0
u_4263	0	1	0
u_4259	0	1	0
u_4260	0	0	1
u_4261	0	0	1
e_1346	0	0	1
u_4264	0	1	0
e_1347	1	0	0
u_4265	0	0	1
e_1348	0	0	1
u_4269	1	0	0
u_4266	1	0	0
u_4267	0	0	1
e_1349	1	0	0
u_4272	0	0	1
e_1350	0	1	0
u_4275	0	1	0
u_4273	1	0	0
u_4276	1	0	0
u_4277	0	1	0
